time,bead_width (mm),screw_rpm (RPM),screw_rpm_setpoint (RPM),screw_torque (Nm),hz1 (°C),hz1_setpoint (°C),hz2 (°C),hz2_setpoint (°C),hz3 (°C),hz3_setpoint (°C),hz4 (°C),hz4_setpoint (°C)
2022-10-06 10:11:28.698,8.97,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:28.492,8.98,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:28.294,8.94,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:28.100,9.02,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:27.898,8.93,36.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:27.701,8.92,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:27.501,8.92,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:27.293,8.65,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:27.096,8.94,34.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:26.898,8.99,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:26.703,8.94,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:26.502,9.02,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:26.299,9.14,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:26.099,8.9,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:25.897,8.85,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:25.701,9.16,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:25.497,9.02,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:25.302,9.09,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:25.097,9.07,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:24.902,8.87,36.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:24.696,8.86,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:24.497,8.98,34.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:24.297,9.03,34.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:24.099,8.94,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:23.898,9.0,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:23.698,9.11,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:23.500,8.99,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:23.294,9.12,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:23.095,9.02,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:22.906,9.0,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:22.701,9.1,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:22.498,9.12,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:22.298,9.3,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:22.098,9.06,34.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:21.898,9.02,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:21.695,9.21,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:21.501,9.06,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:21.294,8.51,36.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:21.102,9.17,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:20.898,9.22,34.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:20.695,9.33,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:20.499,9.31,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:20.297,9.45,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:20.104,9.37,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:19.901,9.32,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:19.697,9.44,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:19.500,9.29,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:19.299,9.46,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:19.097,9.38,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:18.895,9.33,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:18.700,9.63,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:18.497,9.56,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:18.297,9.51,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:18.095,9.61,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:17.899,9.63,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:17.694,9.89,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:17.501,9.26,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:17.299,9.65,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:17.096,9.79,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:16.898,9.65,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:16.697,9.76,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:16.496,9.84,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:16.297,9.78,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:16.096,10.02,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:15.899,9.74,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:15.701,9.69,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:15.500,9.78,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:15.298,9.71,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:15.129,9.8,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:14.899,9.81,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:14.702,9.96,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:14.505,10.01,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:14.294,9.95,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:14.097,9.93,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:13.893,9.88,34.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:13.693,9.89,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:13.501,10.09,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:13.297,10.16,35.0,35.0,66.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:13.093,9.86,36.0,35.0,66.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:12.900,9.72,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:12.708,9.98,34.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:12.501,10.06,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:12.296,10.08,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:12.094,10.16,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:11.896,10.03,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:11.698,9.96,35.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:11.498,10.05,34.0,35.0,65.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:11.293,10.16,35.0,35.0,66.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:11.094,10.29,35.0,35.0,67.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:10.902,10.28,35.0,35.0,66.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:10.693,10.08,34.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:10.494,10.14,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:10.294,10.32,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:10.099,10.32,34.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:09.897,9.94,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:09.699,10.12,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:09.501,10.39,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:09.296,10.32,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:09.094,10.24,34.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:08.902,10.08,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:08.702,10.15,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:08.497,10.35,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:08.298,10.38,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:08.100,10.32,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:07.895,10.33,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:07.697,10.34,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:07.497,10.3,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:07.298,10.31,36.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:07.097,10.29,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:06.906,10.3,36.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:06.702,10.42,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:06.511,10.19,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:06.299,10.26,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:06.095,10.47,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:05.893,10.58,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:05.697,10.61,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:05.500,10.5,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:05.301,11.86,34.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:05.092,10.4,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:04.900,10.38,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:04.698,9.25,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:04.499,10.48,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:04.299,10.59,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:04.099,10.66,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:03.893,10.53,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:03.702,10.61,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:03.496,10.61,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:03.295,10.66,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:03.106,10.57,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:02.894,10.52,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:02.708,10.62,34.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:02.499,10.7,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:02.298,10.59,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:02.096,10.47,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:01.899,10.47,34.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:01.697,10.58,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:01.496,10.84,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:01.304,10.64,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:01.103,10.62,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:00.902,10.6,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:00.698,10.56,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:00.493,10.64,36.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:00.295,10.82,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:11:00.091,10.58,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:59.899,10.5,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:59.700,10.52,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:59.498,10.71,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:59.295,10.7,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:59.101,10.53,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:58.897,10.64,36.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:58.702,10.77,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:58.493,10.7,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:58.294,10.52,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:58.094,10.77,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:57.898,10.72,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:57.700,10.51,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:57.495,10.7,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:57.305,10.66,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:57.095,10.7,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:56.924,10.81,35.0,35.0,61.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:56.692,10.55,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:56.503,10.59,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:56.296,10.71,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:56.095,10.82,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:55.897,10.85,34.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:55.695,10.82,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:55.496,10.93,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:55.305,10.81,34.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:55.099,10.68,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:54.897,10.62,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:54.698,10.65,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:54.500,10.78,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:54.302,10.83,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:54.096,10.68,34.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:53.896,10.62,35.0,35.0,58.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:53.707,10.75,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:53.495,10.71,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:53.302,8.23,35.0,35.0,59.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:53.096,10.61,35.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:52.897,10.61,34.0,35.0,60.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:52.693,10.58,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:52.501,10.45,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:52.294,10.38,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:52.097,10.33,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:51.894,10.31,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:51.695,10.4,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:51.498,10.29,35.0,35.0,64.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:51.300,10.27,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:51.099,10.24,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:50.898,9.93,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:50.696,9.98,35.0,35.0,63.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:50.492,10.07,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:50.298,8.73,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:50.132,9.97,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:49.900,9.64,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:49.702,9.57,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:49.494,9.42,35.0,35.0,62.0,191.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:49.309,9.54,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:49.096,9.5,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:48.896,9.32,35.0,35.0,63.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:48.692,9.41,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:48.499,9.17,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:48.295,9.25,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:48.090,9.2,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:47.896,9.32,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:47.700,9.15,35.0,35.0,62.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:47.499,9.15,35.0,35.0,60.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:47.295,9.12,35.0,35.0,60.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:47.094,8.92,35.0,35.0,60.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:46.917,9.06,35.0,35.0,60.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:46.699,9.02,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:46.498,8.91,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:46.293,8.93,36.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:46.099,8.97,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:45.894,8.85,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:45.695,8.82,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:45.501,8.91,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:45.293,8.9,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:45.095,8.87,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 10:10:44.898,8.79,35.0,35.0,59.0,190.0,190.0,204.0,205.0,230.0,230.0,250.0,250.0
